item_id,order_id,product_id,quantity,unit_price,discount_percent,line_total
2035,665,450,1,189.91,14.82,161.77
2036,665,393,2,474.64,10.61,848.59
2037,665,251,1,341.28,14.6,291.45
2038,665,157,1,229.97,9.14,208.95
2039,665,44,2,335.41,1.33,661.89
2040,666,453,2,53.91,18.57,87.8
2041,666,77,3,246.57,16.12,620.5
2042,667,208,3,290.8,4.91,829.58
2043,667,451,2,46.98,9.45,85.08
2044,667,413,2,270.64,16.38,452.6
2045,668,56,3,253.37,18.11,622.45
2046,668,293,2,279.16,1.08,552.29
2047,668,116,1,135.71,12.88,118.22
2048,668,230,1,122.72,1.93,120.35
2049,668,492,3,223.89,6.33,629.14
2050,669,218,1,52.22,18.53,42.54
2051,669,456,3,96.53,5.78,272.86
2052,670,307,1,208.68,6.89,194.3
2053,671,306,2,121.35,17.76,199.6
2054,671,147,1,234.79,11.5,207.78
2055,671,415,1,360.71,3.3,348.82
2056,671,386,3,141.6,19.69,341.14
2057,672,177,1,324.63,2.09,317.84
2058,672,327,2,48.53,8.61,88.7
2059,672,247,1,161.11,17.32,133.21
2060,672,191,2,283.86,6.03,533.51
2061,673,388,2,128.45,16.75,213.87
2062,673,128,1,247.81,14.88,210.94
2063,673,204,2,62.98,11.3,111.73
2064,673,384,3,367.12,15.64,929.13
2065,673,481,1,122.81,0.17,122.6
2066,674,4,2,296.01,9.16,537.77
2067,674,187,2,293.03,1.66,576.32
2068,675,207,1,293.47,0.24,292.78
2069,675,108,1,83.78,13.07,72.83
2070,675,367,3,67.25,7.47,186.69
2071,676,313,3,255.55,1.89,752.17
2072,676,380,2,22.85,5.35,43.26
2073,676,157,2,229.97,2.2,449.84
2074,677,449,3,138.08,6.4,387.72
2075,677,8,2,308.34,3.55,594.77
2076,677,249,2,374.51,9.68,676.5
2077,678,134,1,398.08,13.76,343.29
2078,678,131,1,436.21,2.78,424.08
2079,678,303,2,223.01,16.05,374.45
2080,678,349,2,386.73,16.95,642.38
2081,679,80,3,340.54,18.46,832.99
2082,679,55,2,237.99,17.15,394.34
2083,679,98,1,195.07,15.48,164.87
2084,679,362,2,17.27,4.34,33.04
2085,679,458,2,200.78,9.12,364.93
2086,680,395,2,107.9,9.53,195.24
2087,680,390,3,300.8,19.68,724.78
2088,680,17,3,123.87,14.22,318.75
2089,680,440,2,298.71,9.3,541.86
2090,681,169,1,46.54,9.81,41.98
2091,682,244,2,74.5,17.24,123.31
2092,682,88,2,194.86,6.84,363.07
2093,682,278,3,306.96,8.57,841.92
2094,682,82,2,439.61,10.56,786.39
2095,682,271,2,183.3,2.24,358.37
2096,683,248,1,483.86,6.26,453.56
2097,684,132,2,263.04,14.57,449.44
2098,684,23,2,240.53,2.8,467.58
2099,684,449,2,138.08,14.78,235.34
2100,684,454,3,368.84,14.33,947.9
2101,684,190,1,43.74,6.87,40.74
2102,685,307,3,208.68,7.4,579.74
2103,685,335,3,421.41,12.25,1109.41
2104,686,15,2,190.07,6.66,354.84
2105,686,484,2,226.17,11.25,401.43
2106,686,64,3,204.72,14.72,523.75
2107,686,271,2,183.3,6.13,344.14
2108,687,278,2,306.96,7.89,565.51
2109,687,493,3,451.52,15.81,1140.35
2110,687,499,3,312.87,17.93,770.32
2111,688,98,2,195.07,19.62,313.61
2112,688,93,1,158.06,8.78,144.17
2113,688,383,2,404.46,13.66,698.45
2114,688,48,2,142.88,5.53,269.95
2115,688,463,1,265.49,9.09,241.34
2116,689,170,3,295.91,17.8,729.69
2117,690,321,3,108.24,4.68,309.51
2118,690,229,1,283.05,12.12,248.74
2119,691,353,3,339.4,10.49,911.43
2120,691,280,2,363.1,0.43,723.1
2121,691,340,2,185.82,8.94,338.41
2122,691,297,2,372.41,15.91,626.34
2123,691,500,2,127.25,17.86,209.04
2124,692,455,3,425.49,19.82,1023.43
2125,692,87,1,208.98,14.86,177.94
2126,692,389,2,312.81,8.96,569.55
2127,692,417,3,247.73,19.64,597.2
2128,693,238,1,98.31,0.17,98.14
2129,693,416,1,183.54,8.3,168.31
2130,694,229,2,283.05,4.88,538.49
2131,694,403,3,170.7,10.87,456.44
2132,695,253,1,200.27,14.73,170.78
2133,695,38,1,23.75,13.73,20.49
2134,695,191,2,283.86,6.61,530.21
2135,695,397,1,456.54,19.38,368.05
2136,695,380,2,22.85,8.66,41.74
2137,696,58,3,238.58,3.21,692.76
2138,696,353,2,339.4,18.29,554.68
2139,697,421,3,80.63,19.03,195.87
2140,697,255,2,327.41,1.82,642.89
2141,697,122,1,382.38,13.19,331.94
2142,697,459,1,250.25,19.19,202.23
2143,697,408,1,139.57,15.67,117.71
2144,698,4,3,296.01,15.81,747.59
2145,698,337,1,292.94,0.55,291.32
2146,698,87,2,208.98,3.2,404.59
2147,698,387,1,170.36,6.99,158.46
2148,698,198,3,351.83,2.39,1030.28
2149,699,83,1,426.99,10.43,382.44
2150,699,155,3,40.51,3.6,117.15
2151,700,455,2,425.49,18.99,689.38
2152,700,49,3,404.87,7.59,1122.44
2153,700,300,2,44.34,8.05,81.54
2154,701,306,1,121.35,2.75,118.01
2155,701,114,3,244.27,11.3,649.97
2156,701,88,1,194.86,17.59,160.59
2157,701,498,3,288.15,18.84,701.61
2158,702,49,3,404.87,1.34,1198.39
2159,702,305,3,244.08,16.9,608.47
2160,702,210,2,134.97,10.51,241.56
2161,702,119,3,291.81,10.88,780.19
2162,703,8,2,308.34,0.29,614.87
2163,703,289,2,57.52,5.13,109.14
2164,703,461,2,214.95,5.65,405.62
2165,703,240,3,366.43,15.95,923.9
2166,704,169,3,46.54,6.82,130.1
2167,704,479,3,20.19,6.44,56.67
2168,704,347,1,153.56,0.73,152.44
2169,705,76,2,287.92,7.2,534.4
2170,705,232,2,333.59,19.92,534.3
2171,706,468,1,168.99,2.71,164.41
2172,706,377,2,227.71,7.12,422.99
2173,706,375,1,46.57,13.68,40.2
2174,706,277,1,158.97,7.31,147.34
2175,707,470,2,321.31,0.76,637.7
2176,708,110,2,195.45,3.2,378.38
2177,708,146,2,257.17,8.48,470.71
2178,708,231,3,156.81,4.12,451.04
2179,708,58,3,238.58,5.14,678.92
2180,709,27,3,262.58,19.84,631.49
2181,709,358,3,203.4,6.09,573.03
2182,709,25,1,315.14,9.69,284.61
2183,709,391,3,19.41,17.39,48.1
2184,710,445,3,344.46,9.04,940.0
2185,711,329,2,322.58,13.14,560.37
2186,711,229,1,283.05,8.71,258.4
2187,711,452,3,236.29,12.75,618.5
2188,711,381,3,147.09,6.54,412.42
2189,711,113,3,434.0,19.7,1045.5
2190,712,463,3,265.49,12.23,699.09
2191,713,462,1,180.45,7.45,167.01
2192,714,319,3,348.21,17.66,860.12
2193,714,47,2,254.96,18.15,417.35
2194,714,165,2,327.71,3.75,630.84
2195,715,323,2,467.27,0.17,932.97
2196,716,89,3,90.67,2.31,265.74
2197,716,82,2,439.61,3.22,850.94
2198,716,219,2,324.82,15.47,549.13
2199,717,406,1,33.53,15.44,28.35
2200,717,52,2,546.98,17.61,901.35
2201,717,429,1,209.6,6.99,194.95
2202,717,382,3,189.42,17.39,469.47
2203,718,196,1,124.97,12.21,109.71
2204,718,78,3,492.39,3.85,1420.29
2205,718,250,2,213.77,13.61,369.34
2206,719,261,2,270.47,14.19,464.21
2207,719,421,2,80.63,17.39,133.22
2208,719,89,3,90.67,2.72,264.61
2209,719,207,1,293.47,2.86,285.07
2210,719,304,2,250.63,15.93,421.39
2211,720,454,3,368.84,1.37,1091.41
2212,720,459,2,250.25,19.6,402.4
2213,720,394,3,49.85,15.4,126.51
2214,721,51,3,180.9,12.66,473.97
2215,721,7,1,257.21,6.64,240.13
2216,721,255,3,327.41,1.69,965.6
2217,721,376,2,193.65,14.54,330.98
2218,721,78,1,492.39,19.72,395.31
2219,722,277,2,158.97,4.21,304.56
2220,722,489,2,381.69,3.6,735.91
2221,722,111,1,332.63,16.27,278.5
2222,723,234,3,68.94,12.71,180.53
2223,723,280,3,363.1,5.3,1031.59
2224,723,59,1,94.73,12.8,82.61
2225,723,428,3,117.84,19.04,286.22
2226,723,135,2,123.37,11.56,218.21
2227,724,181,1,369.79,17.04,306.78
2228,724,170,3,295.91,8.07,816.07
2229,724,84,2,549.87,13.17,954.93
2230,724,413,3,270.64,9.88,731.66
2231,725,142,2,280.07,18.99,453.77
2232,725,127,3,22.76,10.55,61.08
2233,725,243,3,44.7,15.05,113.91
2234,726,321,2,108.24,17.7,178.16
2235,726,226,2,239.04,6.33,447.8
2236,727,421,3,80.63,0.86,239.82
2237,727,19,2,213.02,8.59,389.43
2238,727,5,1,85.46,16.23,71.59
2239,727,111,1,332.63,19.93,266.32
2240,728,496,2,232.37,19.96,371.98
2241,728,273,2,253.83,11.32,450.18
2242,729,37,2,165.58,1.02,327.77
2243,729,236,2,148.9,2.1,291.54
2244,729,59,2,94.73,0.8,187.94
2245,729,447,3,175.52,2.59,512.94
2246,729,231,2,156.81,10.47,280.79
2247,730,191,3,283.86,19.8,682.95
2248,730,433,2,196.2,19.3,316.67
2249,730,143,2,253.4,11.4,449.03
2250,730,390,3,300.8,10.15,810.8
2251,731,284,3,114.38,18.24,280.54
2252,732,58,3,238.58,19.16,578.59
2253,733,240,3,366.43,10.06,988.74
2254,733,484,1,226.17,6.06,212.47
2255,733,444,3,154.23,9.78,417.44
2256,733,181,3,369.79,12.15,974.56
2257,734,191,3,283.86,2.69,828.7
2258,734,150,1,367.19,16.41,306.94
2259,734,184,3,366.64,5.64,1037.83
2260,734,372,3,52.69,11.04,140.63
2261,735,390,1,300.8,10.55,269.06
2262,735,276,1,173.8,0.53,172.88
2263,735,331,2,143.75,14.46,245.92
2264,735,127,1,22.76,16.43,19.02
2265,735,382,1,189.42,17.59,156.11
2266,736,373,1,65.56,9.92,59.06
2267,736,181,2,369.79,10.39,662.76
2268,737,267,2,193.12,12.41,338.31
2269,737,339,3,81.77,11.33,217.51
2270,737,4,2,296.01,5.92,556.94
2271,738,255,1,327.41,13.36,283.68
2272,738,399,1,145.3,15.72,122.47
2273,739,106,1,57.42,4.08,55.08
2274,739,3,3,85.06,2.26,249.42
2275,739,18,3,540.65,11.7,1432.13
2276,740,172,1,248.16,3.26,240.07
2277,741,115,3,282.09,17.29,699.96
2278,742,442,2,248.62,3.82,478.22
2279,742,9,2,327.92,4.64,625.39
2280,743,495,3,118.73,10.86,317.51
2281,744,354,1,144.93,11.93,127.65
2282,745,11,2,62.26,3.25,120.48
2283,745,132,1,263.04,18.4,214.63
2284,745,262,1,194.26,13.09,168.83
2285,745,35,3,340.33,2.33,997.19
2286,745,196,2,124.97,18.33,204.13
2287,746,204,2,62.98,1.89,123.58
2288,746,279,1,83.56,17.12,69.25
2289,746,12,1,88.09,11.59,77.88
2290,746,397,3,456.54,6.46,1281.12
2291,746,488,2,275.19,15.8,463.43
2292,747,255,1,327.41,16.36,273.85
2293,747,435,3,56.18,15.38,142.62
2294,747,348,1,177.57,13.35,153.86
2295,748,487,1,155.47,2.17,152.1
2296,748,359,1,305.54,10.05,274.83
2297,749,447,3,175.52,18.65,428.37
2298,749,310,3,365.27,6.04,1029.59
2299,750,301,1,158.95,6.59,148.47
2300,750,383,3,404.46,6.3,1136.97
2301,750,435,2,56.18,9.82,101.32
2302,750,197,2,107.66,17.3,178.06
2303,750,220,1,137.34,13.67,118.56
2304,751,255,2,327.41,8.67,598.07
2305,751,303,3,223.01,9.13,607.98
2306,751,355,3,90.98,8.91,248.63
2307,752,49,2,404.87,17.83,665.37
2308,753,434,1,85.9,17.74,70.66
2309,753,479,2,20.19,14.63,34.47
2310,753,82,1,439.61,5.92,413.58
2311,753,254,3,225.94,7.83,624.74
2312,753,298,1,31.56,9.12,28.68
2313,754,192,1,220.33,19.09,178.26
2314,755,191,3,283.86,15.56,719.11
2315,755,116,1,135.71,16.31,113.57
2316,755,492,2,223.89,16.45,374.14
2317,755,332,3,233.42,9.98,630.4
2318,755,193,1,57.5,19.79,46.12
2319,756,154,3,324.69,9.27,883.74
2320,757,200,1,216.03,19.79,173.28
2321,757,351,2,281.76,9.92,507.59
2322,757,443,2,381.42,15.74,642.76
2323,757,475,3,94.44,11.57,250.53
2324,757,479,1,20.19,14.95,17.17
2325,758,25,3,315.14,1.26,933.5
2326,758,346,2,414.09,1.41,816.46
2327,759,240,2,366.43,12.17,643.65
2328,759,35,1,340.33,15.73,286.79
2329,759,368,2,279.94,7.57,517.48
2330,759,51,3,180.9,6.18,509.14
2331,759,210,1,134.97,0.83,133.84
2332,760,404,2,46.01,18.74,74.78
2333,760,85,3,269.13,19.66,648.67
2334,761,365,2,236.84,18.12,387.83
2335,761,181,3,369.79,0.24,1106.75
2336,762,267,1,193.12,4.23,184.96
2337,762,237,2,77.64,19.11,125.61
2338,762,163,2,160.25,8.07,294.63
2339,762,307,3,208.68,3.21,605.93
2340,763,465,2,40.96,12.64,71.56
2341,763,285,1,93.08,8.83,84.86
2342,763,109,1,464.8,14.91,395.51
2343,764,26,2,42.2,0.86,83.67
2344,764,138,2,215.09,5.67,405.78
2345,764,479,3,20.19,11.8,53.42
2346,764,305,1,244.08,19.6,196.25
2347,764,352,1,434.0,11.05,386.05
2348,765,267,2,193.12,1.69,379.7
2349,765,5,2,85.46,7.49,158.12
2350,765,33,2,520.85,11.64,920.45
2351,765,324,3,270.74,2.72,790.12
2352,765,27,2,262.58,13.75,452.95
2353,766,10,3,358.77,15.9,905.13
2354,766,167,1,179.89,18.11,147.31
2355,766,395,1,107.9,13.94,92.85
2356,766,465,3,40.96,13.86,105.85
2357,767,384,1,367.12,10.41,328.91
2358,767,15,2,190.07,6.36,355.95
2359,767,57,1,160.05,11.64,141.42
2360,767,210,2,134.97,2.92,262.07
2361,767,218,1,52.22,4.04,50.11
2362,768,147,3,234.79,11.5,623.34
2363,768,335,3,421.41,10.97,1125.53
2364,768,364,3,482.0,12.66,1262.99
2365,769,470,2,321.31,10.52,575.03
2366,770,276,2,173.8,13.4,301.02
2367,771,215,1,284.51,6.68,265.52
2368,771,163,2,160.25,9.65,289.58
2369,771,388,3,128.45,1.95,377.83
2370,771,27,2,262.58,7.05,488.12
2371,771,444,3,154.23,19.45,372.69
2372,772,305,1,244.08,0.55,242.75
2373,772,455,2,425.49,10.06,765.38
2374,772,145,1,217.67,5.51,205.68
2375,773,292,2,334.57,13.47,578.99
2376,773,306,3,121.35,15.94,306.02
2377,774,250,1,213.77,2.47,208.49
2378,774,349,1,386.73,5.59,365.1
2379,774,156,3,119.71,18.2,293.78
2380,774,406,1,33.53,16.82,27.89
2381,774,36,3,73.97,18.08,181.78
2382,775,92,3,109.59,4.88,312.72
2383,776,493,3,451.52,17.54,1116.9
2384,776,244,1,74.5,7.38,69.0
2385,776,383,1,404.46,13.57,349.58
2386,776,420,2,104.63,11.65,184.87
2387,776,412,2,166.63,0.28,332.32
2388,777,374,1,343.35,5.42,324.73
2389,777,378,3,385.86,15.12,982.58
2390,778,360,2,314.52,2.13,615.65
2391,778,220,2,137.34,7.79,253.29
2392,778,211,2,42.6,5.61,80.42
2393,778,226,2,239.04,3.0,463.75
2394,779,443,2,381.42,3.82,733.68
2395,779,151,2,317.21,18.58,516.53
2396,779,190,3,43.74,12.72,114.53
2397,779,446,3,300.08,13.53,778.43
2398,780,242,1,471.0,17.86,386.86
2399,780,432,3,467.13,11.28,1243.3
2400,780,43,2,300.9,5.4,569.32
2401,780,307,1,208.68,5.91,196.35
2402,781,125,3,206.88,19.77,497.95
2403,781,357,3,172.89,4.51,495.28
2404,781,177,2,324.63,11.29,575.96
2405,781,168,1,179.11,19.49,144.21
2406,782,29,2,40.82,16.69,68.01
2407,782,146,1,257.17,1.51,253.3
2408,783,93,1,158.06,8.51,144.6
2409,783,186,2,133.29,10.13,239.57
2410,783,190,1,43.74,4.22,41.89
2411,783,7,3,257.21,9.48,698.48
2412,783,338,3,87.09,2.67,254.28
2413,784,127,2,22.76,2.0,44.61
2414,784,433,3,196.2,16.05,494.12
2415,784,210,3,134.97,14.42,346.52
2416,785,239,3,347.15,18.18,852.16
2417,785,180,2,408.03,2.55,795.22
2418,785,177,3,324.63,9.16,884.64
2419,785,260,1,421.26,18.05,345.21
2420,786,224,3,95.74,17.62,236.62
2421,786,82,1,439.61,6.05,413.0
2422,786,158,1,253.43,11.82,223.46
2423,786,492,1,223.89,12.22,196.53
2424,787,16,3,110.97,14.37,285.08
2425,788,80,2,340.54,7.55,629.67
2426,788,182,2,510.9,18.64,831.38
2427,789,434,2,85.9,2.81,166.98
2428,789,322,2,30.69,8.58,56.11
2429,789,372,2,52.69,8.41,96.52
2430,789,294,1,207.14,16.87,172.2
2431,789,285,1,93.08,12.99,80.99
2432,790,142,2,280.07,10.76,499.87
2433,790,96,3,41.44,6.66,116.04
2434,791,232,1,333.59,0.11,333.22
2435,791,481,2,122.81,2.03,240.62
2436,791,258,3,31.24,11.66,82.79
2437,791,154,1,324.69,5.23,307.71
2438,791,169,2,46.54,12.44,81.5
2439,792,374,1,343.35,18.85,278.63
2440,793,85,2,269.13,5.95,506.22
2441,793,72,3,386.73,19.53,933.57
2442,794,74,1,220.2,16.48,183.91
2443,794,35,3,340.33,1.48,1005.89
2444,794,199,2,191.99,8.6,350.94
2445,794,489,1,381.69,3.96,366.57
2446,794,444,2,154.23,13.66,266.32
2447,795,462,2,180.45,2.69,351.2
2448,795,192,3,220.33,18.84,536.46
2449,795,191,3,283.86,3.45,822.16
2450,795,263,1,193.6,12.93,168.57
2451,795,480,2,299.62,10.31,537.48
2452,796,421,2,80.63,3.75,155.21
2453,796,110,1,195.45,9.34,177.19
2454,796,123,3,402.97,10.35,1083.85
2455,796,1,1,216.07,5.49,204.21
2456,797,175,3,145.45,15.43,369.04
2457,797,456,1,96.53,17.93,79.22
2458,797,136,1,161.51,10.15,145.12
2459,797,441,1,294.48,6.16,276.33
2460,797,61,2,386.84,3.63,745.58
2461,798,317,2,62.23,14.36,106.59
2462,798,457,2,453.32,0.94,898.11
2463,798,144,2,420.25,5.68,792.73
2464,799,344,1,305.39,19.41,246.11
2465,799,59,2,94.73,3.34,183.13
2466,799,438,3,375.5,11.7,994.72
2467,799,225,3,209.24,7.45,580.96
2468,799,360,3,314.52,3.91,906.71
2469,800,78,3,492.39,4.52,1410.4
2470,800,66,3,30.93,2.39,90.57
2471,801,418,1,245.45,17.0,203.72
2472,801,443,2,381.42,6.41,713.96
2473,801,355,3,90.98,11.33,242.02
2474,801,369,3,337.14,7.98,930.73
2475,801,238,2,98.31,1.06,194.53
2476,802,146,1,257.17,16.19,215.53
2477,802,149,3,364.06,15.04,927.92
2478,802,36,1,73.97,0.35,73.71
2479,802,171,3,259.2,5.87,731.94
2480,803,126,1,237.32,8.53,217.07
2481,803,322,3,30.69,10.61,82.31
2482,803,434,3,85.9,16.39,215.47
2483,804,60,3,334.1,2.41,978.12
2484,804,126,2,237.32,19.35,382.8
2485,805,42,2,339.55,12.64,593.27
2486,805,378,3,385.86,14.17,993.52
2487,805,171,3,259.2,19.32,627.39
2488,806,77,2,246.57,8.03,453.54
2489,806,348,2,177.57,8.08,326.44
2490,806,339,3,81.77,4.17,235.07
2491,806,31,3,139.09,16.05,350.28
2492,806,343,3,106.45,17.96,262.0
2493,807,440,1,298.71,9.6,270.04
2494,807,203,1,182.93,19.7,146.9
2495,808,210,1,134.97,1.54,132.89
2496,809,497,2,373.72,18.12,611.97
2497,809,58,2,238.58,17.55,393.41
2498,809,260,3,421.26,13.82,1089.1
2499,810,425,2,98.08,7.17,182.09
2500,810,292,2,334.57,12.45,585.82
2501,810,499,3,312.87,0.18,936.87
2502,811,390,3,300.8,17.44,745.03
2503,812,51,3,180.9,12.27,476.1
2504,812,385,1,431.76,14.98,367.07
2505,812,283,3,364.9,4.26,1048.04
2506,812,221,1,222.61,0.33,221.88
2507,812,191,2,283.86,18.57,462.3
2508,813,34,1,131.98,1.53,129.96
2509,814,186,3,133.29,6.1,375.49
2510,814,432,1,467.13,15.35,395.42
2511,815,5,1,85.46,0.8,84.77
2512,815,183,2,223.07,0.53,443.78
2513,815,162,3,430.25,4.27,1235.66
2514,816,165,3,327.71,17.13,814.75
2515,816,151,1,317.21,4.21,303.87
2516,816,432,1,467.13,14.93,397.4
2517,816,90,3,306.35,14.0,790.35
2518,817,226,1,239.04,14.95,203.3
2519,817,70,1,107.62,5.8,101.38
2520,817,117,1,288.29,4.81,274.43
2521,818,207,1,293.47,14.84,249.91
2522,818,225,2,209.24,8.75,381.84
2523,819,230,3,122.72,1.38,363.08
2524,819,196,3,124.97,7.68,346.11
2525,819,306,1,121.35,3.84,116.7
2526,819,30,2,496.32,3.5,957.86
2527,819,405,1,378.27,15.49,319.68
2528,820,260,1,421.26,1.5,414.94
2529,821,121,2,138.71,8.13,254.86
2530,821,205,2,201.81,13.17,350.45
2531,822,467,1,410.97,19.93,329.05
2532,822,14,3,151.98,2.17,446.04
2533,823,65,3,314.08,11.33,835.46
2534,824,274,1,29.33,0.75,29.11
2535,824,57,2,160.05,1.5,315.31
2536,825,95,1,162.7,1.94,159.55
2537,825,279,2,83.56,6.05,157.02
2538,825,224,3,95.74,12.14,252.36
2539,825,230,2,122.72,3.19,237.61
2540,825,171,2,259.2,2.68,504.51
2541,826,201,2,94.02,1.3,185.59
2542,826,63,3,294.04,2.4,860.94
2543,826,32,1,101.22,0.72,100.49
2544,826,434,2,85.9,5.71,161.99
2545,826,198,3,351.83,15.31,893.92
2546,827,474,3,78.66,19.39,190.23
2547,828,399,3,145.3,15.65,367.68
2548,829,25,1,315.14,14.44,269.64
2549,830,201,3,94.02,19.98,225.72
2550,830,250,3,213.77,3.92,616.14
2551,830,207,2,293.47,17.58,483.74
2552,831,426,2,220.85,7.18,409.99
2553,831,225,2,209.24,3.07,405.63
2554,831,186,1,133.29,9.98,119.99
2555,832,457,3,453.32,5.4,1286.54
2556,832,206,2,213.18,5.6,402.48
2557,833,414,3,181.58,17.14,451.39
2558,833,305,3,244.08,19.44,589.87
2559,833,367,3,67.25,9.85,181.89
2560,833,383,1,404.46,8.58,369.77
2561,833,446,3,300.08,4.08,863.5
2562,834,284,2,114.38,14.58,195.42
2563,834,348,2,177.57,18.54,289.31
2564,834,13,2,119.12,2.08,233.28
2565,834,261,3,270.47,5.69,765.22
2566,834,386,1,141.6,17.6,116.67
2567,835,377,3,227.71,1.93,669.96
2568,835,223,2,389.35,12.96,677.82
2569,835,367,2,67.25,13.73,116.04
2570,835,461,3,214.95,8.45,590.37
2571,836,276,3,173.8,3.3,504.19
2572,837,56,1,253.37,18.2,207.25
2573,837,360,1,314.52,17.68,258.93
2574,837,389,2,312.81,2.62,609.2
2575,837,497,3,373.72,5.67,1057.56
2576,837,111,3,332.63,16.01,838.17
2577,838,217,2,77.47,8.34,142.01
2578,838,192,3,220.33,8.88,602.31
2579,838,272,1,101.07,16.31,84.59
2580,839,339,3,81.77,2.34,239.57
2581,839,253,3,200.27,13.86,517.56
2582,839,475,3,94.44,3.85,272.42
2583,839,364,2,482.0,5.62,909.81
2584,839,81,1,154.15,14.67,131.54
2585,840,444,3,154.23,2.21,452.44
2586,840,48,1,142.88,4.96,135.79
2587,841,147,3,234.79,19.07,570.02
2588,842,232,1,333.59,3.58,321.64
2589,842,56,1,253.37,9.44,229.46
2590,843,25,1,315.14,19.94,252.3
2591,843,164,1,46.14,16.39,38.58
2592,843,469,2,387.95,7.81,715.33
2593,844,262,1,194.26,2.87,188.68
2594,845,352,2,434.0,3.71,835.81
2595,845,67,2,212.48,5.82,400.22
2596,845,343,1,106.45,14.84,90.66
2597,845,99,3,144.6,3.07,420.49
2598,846,325,2,65.85,6.85,122.68
2599,846,232,2,333.59,1.68,655.95
2600,847,368,1,279.94,17.45,231.1
2601,847,140,2,488.05,4.76,929.64
2602,847,229,2,283.05,1.08,559.99
2603,847,67,2,212.48,8.64,388.23
2604,848,365,2,236.84,3.42,457.47
2605,849,106,2,57.42,9.14,104.35
2606,849,187,3,293.03,8.47,804.66
2607,849,394,1,49.85,16.17,41.79
2608,849,422,1,166.63,17.29,137.82
2609,849,185,2,139.72,1.43,275.45
2610,850,153,3,411.93,12.55,1080.65
2611,850,275,3,262.44,5.69,742.49
2612,851,130,2,470.84,3.78,906.07
2613,851,323,2,467.27,0.32,931.55
2614,851,361,3,411.46,10.1,1109.66
2615,852,284,3,114.38,16.14,287.77
2616,852,1,1,216.07,12.09,189.94
2617,852,364,3,482.0,1.7,1421.47
2618,852,428,3,117.84,0.35,352.27
2619,853,175,2,145.45,8.09,267.38
2620,854,251,2,341.28,17.28,564.64
2621,854,317,1,62.23,2.42,60.73
2622,854,414,2,181.58,8.22,333.31
2623,854,450,1,189.91,17.1,157.43
2624,854,15,3,190.07,15.33,482.82
2625,855,348,1,177.57,9.08,161.45
2626,855,236,2,148.9,3.16,288.4
2627,856,90,1,306.35,10.01,275.69
2628,856,119,3,291.81,18.98,709.31
2629,857,414,2,181.58,8.54,332.13
2630,857,494,3,176.47,13.5,457.95
2631,857,12,3,88.09,13.38,228.92
2632,857,4,1,296.01,10.06,266.22
2633,857,19,1,213.02,7.63,196.76
2634,858,160,2,266.84,6.26,500.25
2635,858,399,3,145.3,8.29,399.77
2636,858,262,3,194.26,19.66,468.21
2637,859,133,2,171.01,13.88,294.54
2638,859,296,3,277.26,7.18,772.06
2639,859,322,1,30.69,2.0,30.08
2640,859,179,1,172.92,7.72,159.58
2641,860,241,1,161.49,7.2,149.86
2642,860,435,3,56.18,0.79,167.21
2643,860,86,3,26.09,7.9,72.09
2644,860,191,3,283.86,10.95,758.36
2645,861,183,1,223.07,17.61,183.78
2646,861,222,2,218.87,3.01,424.57
2647,861,88,2,194.86,2.76,378.95
2648,861,344,2,305.39,18.63,496.99
2649,861,311,3,56.08,18.14,137.72
2650,862,118,1,204.32,12.75,178.28
2651,862,13,1,119.12,4.62,113.62
2652,863,56,3,253.37,8.88,692.59
2653,863,313,3,255.55,12.75,668.9
2654,863,352,3,434.0,4.99,1237.01
2655,863,186,3,133.29,13.33,346.58
2656,864,474,3,78.66,5.53,222.92
2657,865,396,2,228.5,8.76,416.97
2658,865,3,1,85.06,8.26,78.03
2659,866,418,3,245.45,9.34,667.57
2660,867,102,2,153.83,5.77,289.92
2661,868,480,3,299.62,16.1,754.15
2662,868,76,3,287.92,3.23,835.84
2663,868,103,2,157.7,4.1,302.48
2664,869,195,1,102.17,17.24,84.55
2665,869,432,2,467.13,7.54,863.83
2666,869,359,2,305.54,1.37,602.73
2667,870,170,2,295.91,12.69,516.72
2668,870,42,2,339.55,18.01,556.82
2669,871,110,1,195.45,7.98,179.85
2670,872,156,3,119.71,10.93,319.89
2671,873,279,1,83.56,4.92,79.45
2672,874,149,3,364.06,5.56,1031.42
2673,874,38,1,23.75,5.35,22.48
2674,874,334,2,48.23,17.61,79.47
2675,874,26,1,42.2,14.97,35.88
2676,875,16,1,110.97,10.43,99.4
2677,875,348,1,177.57,0.18,177.25
2678,875,9,2,327.92,16.54,547.35
2679,876,249,1,374.51,0.07,374.25
2680,876,193,3,57.5,5.89,162.34
2681,876,31,3,139.09,0.94,413.35
2682,876,411,3,352.88,15.05,899.36
2683,877,306,2,121.35,7.6,224.26
2684,877,224,2,95.74,19.04,155.02
2685,878,214,2,94.45,15.41,159.8
2686,879,435,3,56.18,5.1,159.94
2687,880,98,2,195.07,4.63,372.06
2688,880,451,2,46.98,4.41,89.82
2689,881,378,3,385.86,4.77,1102.38
2690,881,165,3,327.71,9.29,891.82
2691,881,51,1,180.9,5.5,170.95
2692,881,338,1,87.09,6.7,81.26
2693,882,251,3,341.28,10.15,919.95
2694,882,232,2,333.59,12.01,587.03
2695,882,107,2,191.07,0.46,380.37
2696,882,15,1,190.07,19.63,152.77
2697,883,127,2,22.76,8.03,41.86
